nohup: ignoring input
Java HotSpot(TM) 64-Bit Server VM warning: Using incremental CMS is deprecated and will likely be removed in a future release
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/opt/beh/core/hbase/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/opt/beh/core/hadoop/share/hadoop/common/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
-- -- -*******************************************************************************************************************-- -- -
app日活	pt_days	App	uv	uv-剔除流量卡
app日活	20190708	uc	927721	664587
app日活	20190730	mobbaidu	3217284	2307349
app日活	20190720	wangyi_music	708685	428979
app日活	20190712	others	7877852	5492321
app日活	20190712	toutiao	1179703	900975
app日活	20190713	douyin	3052070	2065579
app日活	20190721	tencent_news	732048	467952
app日活	20190720	tencent_news_lite	15383	9950
app日活	20190706	wangyinews	129536	107811
app日活	20190730	kugou	960358	607910
app日活	20190727	others	7836157	5476223
app日活	20190727	toutiao	2282343	1593372
app日活	20190728	douyin	2934947	1989055
app日活	20190709	uc	928102	664534
app日活	20190731	mobbaidu	3410042	2448903
app日活	20190721	wangyi_music	651424	390998
app日活	20190713	others	7891373	5490874
app日活	20190713	toutiao	1180420	898186
app日活	20190714	douyin	3080775	2079431
app日活	20190722	tencent_news	794724	510528
app日活	20190721	tencent_news_lite	13963	9030
app日活	20190707	wangyinews	114290	95513
app日活	20190731	kugou	974892	617916
app日活	20190720	kuaibao	269115	144401
app日活	20190728	others	7824400	5469413
app日活	20190728	toutiao	2292729	1600345
app日活	20190729	douyin	2923818	1998294
app日活	20190722	wangyi_music	694183	422237
app日活	20190714	others	7846588	5456018
app日活	20190714	toutiao	1154696	876871
app日活	20190715	douyin	3061166	2072951
app日活	20190723	tencent_news	797817	513511
app日活	20190722	tencent_news_lite	15746	10117
app日活	20190708	wangyinews	139826	117131
app日活	20190701	douyin	3007891	2025600
app日活	20190721	kuaibao	237966	127144
app日活	20190729	others	7881909	5530564
app日活	20190729	toutiao	2300697	1623630
app日活	20190720	sina_news	207852	152658
app日活	20190720	ifeng	382156	270554
app日活	20190723	wangyi_music	704205	429081
app日活	20190715	others	8074656	5653663
app日活	20190715	toutiao	2335058	1638251
app日活	20190716	douyin	3013159	2040926
app日活	20190724	tencent_news	787184	504583
app日活	20190723	tencent_news_lite	16708	10812
app日活	20190709	wangyinews	141095	118350
app日活	20190701	others	7977021	5530182
app日活	20190701	toutiao	1054029	825742
app日活	20190702	douyin	351340	178402
app日活	20190710	tencent_news	783342	500137
app日活	20190722	kuaibao	261434	142273
app日活	20190721	sina_news	178320	131493
app日活	20190721	ifeng	339717	240475
app日活	20190724	wangyi_music	702992	427218
app日活	20190716	others	8021889	5618339
app日活	20190716	toutiao	2285890	1609067
app日活	20190717	douyin	2924624	1980881
app日活	20190725	tencent_news	807839	512680
app日活	20190730	qq_music	1063620	604669
app日活	20190720	mobbaidu	3287401	2339913
app日活	20190730	ximalaya	383519	285589
app日活	20190724	tencent_news_lite	15245	9909
app日活	20190710	wangyi_music	581519	352390
app日活	20190702	others	1074668	566254
app日活	20190702	toutiao	109913	73442
app日活	20190703	douyin	3002218	2025983
app日活	20190711	tencent_news	591169	378961
app日活	20190723	kuaibao	262327	142742
app日活	20190722	sina_news	212372	157904
app日活	20190722	ifeng	363169	256669
app日活	20190720	kugou	1000258	629835
app日活	20190725	wangyi_music	701227	425121
app日活	20190717	others	7973555	5586906
app日活	20190717	toutiao	2198474	1550065
app日活	20190718	douyin	2966114	2013814
app日活	20190726	tencent_news	825867	527859
app日活	20190731	qq_music	1070783	611917
app日活	20190721	mobbaidu	2983892	2122702
app日活	20190731	ximalaya	388186	289076
app日活	20190725	tencent_news_lite	15992	10207
app日活	20190711	wangyi_music	440739	266011
app日活	20190703	others	7875871	5464230
app日活	20190703	toutiao	1097401	850202
app日活	20190704	douyin	3097657	2096296
app日活	20190712	tencent_news	806634	518854
app日活	20190724	kuaibao	256188	139534
app日活	20190723	sina_news	220238	163870
app日活	20190723	ifeng	357492	255649
app日活	20190730	sohu_news	77743	60311
app日活	20190721	kugou	942549	590041
app日活	20190710	kuaibao	263593	140315
app日活	20190726	wangyi_music	717210	437737
app日活	20190718	others	7912132	5558080
app日活	20190718	toutiao	2225300	1570858
app日活	20190719	douyin	2848528	1928367
app日活	20190727	tencent_news	812950	511479
app日活	20190722	mobbaidu	3262637	2332682
app日活	20190726	tencent_news_lite	16815	10772
app日活	20190712	wangyi_music	606132	370127
app日活	20190704	others	7957172	5525916
app日活	20190704	toutiao	1164252	891728
app日活	20190705	douyin	2873708	1936404
app日活	20190713	tencent_news	794661	506215
app日活	20190725	kuaibao	255031	138228
app日活	20190724	sina_news	214088	159525
app日活	20190724	ifeng	338489	241938
app日活	20190731	sohu_news	80181	62562
app日活	20190722	kugou	978234	617832
app日活	20190711	kuaibao	195894	103673
app日活	20190727	wangyi_music	697912	419731
app日活	20190719	others	7751641	5437435
app日活	20190719	toutiao	2159144	1529215
app日活	20190728	tencent_news	826592	522529
app日活	20190710	sina_news	210429	157080
app日活	20190710	ifeng	342636	242692
app日活	20190723	mobbaidu	3332128	2386842
app日活	20190727	tencent_news_lite	16038	10095
app日活	20190713	wangyi_music	595990	359949
app日活	20190705	others	7749926	5367677
app日活	20190705	toutiao	1051140	811873
app日活	20190706	douyin	3024312	2036299
app日活	20190714	tencent_news	806083	505887
app日活	20190726	kuaibao	257841	140890
app日活	20190725	sina_news	220477	163217
app日活	20190725	ifeng	358672	254595
app日活	20190723	kugou	974650	616041
app日活	20190712	kuaibao	274472	148429
app日活	20190728	wangyi_music	696336	417975
app日活	20190729	tencent_news	814556	523368
app日活	20190711	sina_news	140913	105793
app日活	20190711	ifeng	233363	165312
app日活	20190724	mobbaidu	3279984	2349144
app日活	20190728	tencent_news_lite	16090	10312
app日活	20190714	wangyi_music	586641	352251
app日活	20190706	others	7844853	5436383
app日活	20190706	toutiao	1135078	862428
app日活	20190707	douyin	2880252	1947327
app日活	20190715	tencent_news	835863	537421
app日活	20190720	qq_music	985295	542106
app日活	20190727	kuaibao	248968	134117
app日活	20190726	sina_news	216166	161295
app日活	20190710	mobbaidu	3182131	2267841
app日活	20190720	ximalaya	391846	290624
app日活	20190726	ifeng	372142	266421
app日活	20190724	kugou	962063	607263
app日活	20190701	tencent_news	849959	537487
app日活	20190730	kuwo	331569	219697
app日活	20190713	kuaibao	271315	144403
app日活	20190729	wangyi_music	730312	446579
app日活	20190712	sina_news	215545	161011
app日活	20190712	ifeng	344835	245315
app日活	20190710	kugou	965903	603083
app日活	20190725	mobbaidu	3303222	2360322
app日活	20190729	tencent_news_lite	16210	10479
app日活	20190715	wangyi_music	718161	435046
app日活	20190707	others	7670730	5311319
app日活	20190707	toutiao	1034952	793940
app日活	20190708	douyin	2959335	1992575
app日活	20190716	tencent_news	784032	506919
app日活	20190721	qq_music	910366	499897
app日活	20190728	kuaibao	251607	135709
app日活	20190727	sina_news	214305	156886
app日活	20190711	mobbaidu	2438606	1738531
app日活	20190721	ximalaya	338588	250749
app日活	20190715	tencent_news_lite	16013	10330
app日活	20190727	ifeng	392025	278441
app日活	20190725	kugou	965351	605834
app日活	20190701	wangyi_music	621841	372007
app日活	20190702	tencent_news	127883	57992
app日活	20190731	kuwo	337520	226215
app日活	20190714	kuaibao	267583	141547
app日活	20190713	sina_news	222015	164036
app日活	20190713	ifeng	383176	271590
app日活	20190720	sohu_news	81584	62156
app日活	20190711	kugou	741604	458577
app日活	20190726	mobbaidu	3400758	2439438
app日活	20190716	wangyi_music	697373	422774
app日活	20190708	others	7820533	5430566
app日活	20190708	toutiao	1115127	854077
app日活	20190709	douyin	2909116	1961627
app日活	20190717	tencent_news	771891	502220
app日活	20190722	qq_music	980161	546359
app日活	20190729	kuaibao	254414	139970
app日活	20190728	sina_news	225035	165160
app日活	20190712	mobbaidu	3249458	2320607
app日活	20190722	ximalaya	381160	283703
app日活	20190716	tencent_news_lite	15032	9736
app日活	20190728	ifeng	389141	275694
app日活	20190726	kugou	975269	614992
app日活	20190702	wangyi_music	101001	53021
app日活	20190703	tencent_news	831054	526867
app日活	20190715	kuaibao	273228	147141
app日活	20190714	sina_news	220083	161288
app日活	20190714	ifeng	384411	270519
app日活	20190721	sohu_news	74921	57126
app日活	20190712	kugou	1014442	642627
app日活	20190727	mobbaidu	3306323	2353102
app日活	20190701	kuaibao	262997	136582
app日活	20190717	wangyi_music	685495	414910
app日活	20190709	others	7752245	5386536
app日活	20190709	toutiao	1089701	836108
app日活	20190718	tencent_news	771514	496301
app日活	20190723	qq_music	1093012	621409
app日活	20190729	sina_news	244534	181574
app日活	20190713	mobbaidu	3256278	2315328
app日活	20190723	ximalaya	398583	297358
app日活	20190717	tencent_news_lite	15029	9783
app日活	20190729	ifeng	391670	282229
app日活	20190727	kugou	966370	603834
app日活	20190703	wangyi_music	623010	374941
app日活	20190704	tencent_news	877416	558425
app日活	20190716	kuaibao	264306	142226
app日活	20190715	sina_news	221471	164981
app日活	20190715	ifeng	356794	253168
app日活	20190722	sohu_news	83264	64093
app日活	20190713	kugou	1024119	646121
app日活	20190728	mobbaidu	3312749	2354056
app日活	20190702	kuaibao	45520	16747
app日活	20190718	wangyi_music	690538	422614
app日活	20190719	tencent_news	753518	485757
app日活	20190701	sina_news	239893	175201
app日活	20190724	qq_music	1059073	598118
app日活	20190701	ifeng	319569	226085
app日活	20190714	mobbaidu	3237972	2293344
app日活	20190724	ximalaya	376126	279113
app日活	20190718	tencent_news_lite	15606	10126
app日活	20190728	kugou	977544	611162
app日活	20190704	wangyi_music	631075	380940
app日活	20190705	tencent_news	785176	499903
app日活	20190710	qq_music	1097814	624127
app日活	20190717	kuaibao	271811	145785
app日活	20190716	sina_news	213386	159400
app日活	20190710	ximalaya	406631	300597
app日活	20190716	ifeng	336867	240044
app日活	20190723	sohu_news	79882	61163
app日活	20190714	kugou	1017002	637553
app日活	20190729	mobbaidu	3390265	2436296
app日活	20190720	kuwo	324495	219227
app日活	20190703	kuaibao	287163	147999
app日活	20190719	wangyi_music	692780	423840
app日活	20190702	sina_news	36651	22536
app日活	20190725	qq_music	1026584	575376
app日活	20190702	ifeng	44219	25119
app日活	20190715	mobbaidu	3300659	2352950
app日活	20190725	ximalaya	376189	278118
app日活	20190730	uc	913371	655850
app日活	20190719	tencent_news_lite	15033	9763
app日活	20190729	kugou	976628	618432
app日活	20190705	wangyi_music	575149	346959
app日活	20190706	tencent_news	838677	530427
app日活	20190711	qq_music	702992	375513
app日活	20190718	kuaibao	262213	141853
app日活	20190717	sina_news	209193	155560
app日活	20190701	mobbaidu	3252043	2307121
app日活	20190711	ximalaya	313482	229861
app日活	20190717	ifeng	324307	231330
app日活	20190724	sohu_news	79237	61240
app日活	20190715	kugou	1002110	632597
app日活	20190721	kuwo	312352	209525
app日活	20190704	kuaibao	272523	142272
app日活	20190703	sina_news	227685	168759
app日活	20190726	qq_music	1109808	630899
app日活	20190703	ifeng	335296	237955
app日活	20190710	sohu_news	79974	61277
app日活	20190701	kugou	996407	624155
app日活	20190716	mobbaidu	3249412	2323085
app日活	20190726	ximalaya	372951	276852
app日活	20190731	uc	937874	673644
app日活	20190706	wangyi_music	603469	361050
app日活	20190707	tencent_news	777909	498516
app日活	20190712	qq_music	1027184	567797
app日活	20190719	kuaibao	257862	138681
app日活	20190718	sina_news	210410	156954
app日活	20190702	mobbaidu	448808	252088
app日活	20190712	ximalaya	404182	298279
app日活	20190718	ifeng	324679	230789
app日活	20190725	sohu_news	76707	58832
app日活	20190716	kugou	980006	618381
app日活	20190722	kuwo	327968	220629
app日活	20190705	kuaibao	242247	126745
app日活	20190704	sina_news	231947	171318
app日活	20190727	qq_music	992931	546568
app日活	20190704	ifeng	348869	247511
app日活	20190711	sohu_news	64153	49274
app日活	20190702	kugou	195538	92123
app日活	20190717	mobbaidu	3169647	2268427
app日活	20190727	ximalaya	372789	275162
app日活	20190707	wangyi_music	544831	326959
app日活	20190708	tencent_news	811352	515520
app日活	20190713	qq_music	991748	538151
app日活	20190719	sina_news	202641	150556
app日活	20190703	mobbaidu	3215355	2285438
app日活	20190713	ximalaya	400719	295689
app日活	20190719	ifeng	312744	222474
app日活	20190726	sohu_news	76579	59682
app日活	20190717	kugou	947530	596165
app日活	20190723	kuwo	300697	205903
app日活	20190706	kuaibao	261414	137712
app日活	20190730	wangyinews	391009	293682
app日活	20190705	sina_news	197422	146246
app日活	20190728	qq_music	955305	518768
app日活	20190705	ifeng	311714	221527
app日活	20190712	sohu_news	83919	64213
app日活	20190703	kugou	978517	614553
app日活	20190718	mobbaidu	3202116	2293484
app日活	20190728	ximalaya	354150	261182
app日活	20190708	wangyi_music	590298	356166
app日活	20190709	tencent_news	793819	508059
app日活	20190714	qq_music	971187	526471
app日活	20190704	mobbaidu	3290345	2342218
app日活	20190714	ximalaya	381807	280739
app日活	20190727	sohu_news	71187	54536
app日活	20190718	kugou	958621	606759
app日活	20190724	kuwo	295852	204911
app日活	20190707	kuaibao	237911	126834
app日活	20190731	wangyinews	485868	359403
app日活	20190706	sina_news	213255	156060
app日活	20190729	qq_music	987153	546416
app日活	20190706	ifeng	391076	275338
app日活	20190713	sohu_news	82424	62642
app日活	20190704	kugou	1015668	640047
app日活	20190719	mobbaidu	3153490	2256663
app日活	20190729	ximalaya	382088	285191
app日活	20190710	kuwo	290339	198924
app日活	20190709	wangyi_music	573116	347244
app日活	20190715	qq_music	1050778	593782
app日活	20190705	mobbaidu	2991476	2129557
app日活	20190715	ximalaya	400541	296041
app日活	20190720	uc	971127	694651
app日活	20190728	sohu_news	74383	57373
app日活	20190719	kugou	947394	594588
app日活	20190725	kuwo	304126	207067
app日活	20190701	qq_music	934373	505180
app日活	20190708	kuaibao	260130	137729
app日活	20190707	sina_news	184161	136439
app日活	20190701	ximalaya	405368	297986
app日活	20190707	ifeng	346420	246221
app日活	20190714	sohu_news	81750	61692
app日活	20190705	kugou	975409	611546
app日活	20190711	kuwo	241101	161691
app日活	20190716	qq_music	971472	536936
app日活	20190706	mobbaidu	3158301	2238070
app日活	20190716	ximalaya	408761	303168
app日活	20190721	uc	856060	612539
app日活	20190729	sohu_news	77054	59910
app日活	20190726	kuwo	330641	225595
app日活	20190702	qq_music	127066	50910
app日活	20190709	kuaibao	263977	140072
app日活	20190708	sina_news	213535	158202
app日活	20190702	ximalaya	51083	29776
app日活	20190708	ifeng	346503	244642
app日活	20190715	sohu_news	86493	66451
app日活	20190706	kugou	1014997	636662
app日活	20190712	kuwo	322575	218689
app日活	20190717	qq_music	963775	535508
app日活	20190701	sohu_news	84257	64904
app日活	20190707	mobbaidu	2913544	2080289
app日活	20190717	ximalaya	380196	281713
app日活	20190722	uc	927568	668928
app日活	20190727	kuwo	316805	214693
app日活	20190703	qq_music	1061230	591745
app日活	20190709	sina_news	216159	160028
app日活	20190703	ximalaya	420177	307849
app日活	20190709	ifeng	328162	232285
app日活	20190716	sohu_news	83578	64130
app日活	20190707	kugou	947066	596058
app日活	20190713	kuwo	356324	238646
app日活	20190720	wangyinews	402769	302216
app日活	20190718	qq_music	950437	527147
app日活	20190702	sohu_news	8076	4938
app日活	20190708	mobbaidu	3166223	2251290
app日活	20190718	ximalaya	381059	282972
app日活	20190723	uc	957231	689653
app日活	20190728	kuwo	294819	199353
app日活	20190704	qq_music	1040243	578861
app日活	20190704	ximalaya	410605	300256
app日活	20190717	sohu_news	81517	62943
app日活	20190708	kugou	981271	616111
app日活	20190714	kuwo	343735	229982
app日活	20190721	wangyinews	349060	262097
app日活	20190719	qq_music	931904	518376
app日活	20190703	sohu_news	82780	63207
app日活	20190709	mobbaidu	3104447	2212884
app日活	20190719	ximalaya	383050	285217
app日活	20190724	uc	937738	674964
app日活	20190729	kuwo	326597	222402
app日活	20190705	qq_music	930857	505612
app日活	20190705	ximalaya	380340	279527
app日活	20190710	uc	930799	665716
app日活	20190718	sohu_news	81288	62291
app日活	20190709	kugou	955222	598227
app日活	20190715	kuwo	327740	221362
app日活	20190722	wangyinews	388158	294898
app日活	20190704	sohu_news	84589	64765
app日活	20190725	uc	944062	675152
app日活	20190701	kuwo	326572	219038
app日活	20190706	qq_music	1059550	583055
app日活	20190730	douyin	2812458	1924745
app日活	20190706	ximalaya	397469	290042
app日活	20190711	uc	711769	509852
app日活	20190719	sohu_news	74701	57347
app日活	20190716	kuwo	309236	208767
app日活	20190723	wangyinews	392944	298591
app日活	20190705	sohu_news	77338	59365
app日活	20190726	uc	948759	682083
app日活	20190702	kuwo	21005	12734
app日活	20190707	qq_music	1021411	576686
app日活	20190730	others	7761654	5444345
app日活	20190730	toutiao	2256640	1590351
app日活	20190731	douyin	2984629	2051886
app日活	20190707	ximalaya	355228	260650
app日活	20190712	uc	941263	676698
app日活	20190717	kuwo	295417	201559
app日活	20190724	wangyinews	375869	285670
app日活	20190706	sohu_news	81890	62245
app日活	20190727	uc	932609	663234
app日活	20190703	kuwo	331829	222309
app日活	20190710	wangyinews	142056	119094
app日活	20190708	qq_music	955816	519107
app日活	20190731	others	7871195	5526972
app日活	20190731	toutiao	2412805	1699607
app日活	20190708	ximalaya	397925	292457
app日活	20190713	uc	947442	676586
app日活	20190718	kuwo	305713	206256
app日活	20190725	wangyinews	380816	287479
app日活	20190707	sohu_news	76409	58074
app日活	20190728	uc	912386	649754
app日活	20190704	kuwo	351067	232607
app日活	20190711	wangyinews	267214	204085
app日活	20190709	qq_music	941043	513739
app日活	20190709	ximalaya	388759	286604
app日活	20190714	uc	922137	657288
app日活	20190719	kuwo	294436	202713
app日活	20190726	wangyinews	393486	297825
app日活	20190708	sohu_news	83476	63730
app日活	20190729	uc	938180	678266
app日活	20190705	kuwo	295776	200282
app日活	20190712	wangyinews	145712	122243
app日活	20190715	uc	937787	674432
app日活	20190727	wangyinews	395023	294936
app日活	20190720	douyin	3063079	2075103
app日活	20190701	uc	943219	672841
app日活	20190709	sohu_news	80243	61975
app日活	20190706	kuwo	326580	218723
app日活	20190713	wangyinews	133060	110901
app日活	20190716	uc	932939	670896
app日活	20190728	wangyinews	397382	296869
app日活	20190720	others	8038737	5632583
app日活	20190720	toutiao	2278268	1602229
app日活	20190721	douyin	2874741	1943875
app日活	20190702	uc	201879	118194
app日活	20190707	kuwo	290176	195837
app日活	20190714	wangyinews	127070	105924
app日活	20190717	uc	914145	658762
app日活	20190729	wangyinews	399194	303040
app日活	20190721	others	7820936	5466476
app日活	20190721	toutiao	2141900	1505977
app日活	20190722	douyin	2988382	2025947
app日活	20190730	tencent_news	779775	501835
app日活	20190703	uc	940109	672417
app日活	20190708	kuwo	318127	216374
app日活	20190715	wangyinews	382639	289465
app日活	20190718	uc	932308	673044
app日活	20190701	wangyinews	142003	119078
app日活	20190730	wangyi_music	696669	425880
app日活	20190722	others	8010089	5620104
app日活	20190722	toutiao	2245729	1582699
app日活	20190723	douyin	3002354	2042925
app日活	20190731	tencent_news	795540	510595
app日活	20190704	uc	972404	696313
app日活	20190709	kuwo	311631	211161
app日活	20190730	tencent_news_lite	16521	10522
app日活	20190716	wangyinews	371926	283294
app日活	20190719	uc	925240	665486
app日活	20190702	wangyinews	23683	17920
app日活	20190731	wangyi_music	715766	437179
app日活	20190723	others	8025387	5634898
app日活	20190723	toutiao	2237231	1580405
app日活	20190724	douyin	2960310	2012206
app日活	20190705	uc	892077	638791
app日活	20190731	tencent_news_lite	16178	10432
app日活	20190717	wangyinews	359404	274831
app日活	20190710	douyin	2973894	2010184
app日活	20190730	kuaibao	244754	133993
app日活	20190703	wangyinews	142846	120068
app日活	20190724	others	7986953	5602776
app日活	20190724	toutiao	2220931	1569624
app日活	20190725	douyin	3018206	2051133
app日活	20190706	uc	931059	662954
app日活	20190718	wangyinews	367261	279739
app日活	20190710	others	7820460	5438303
app日活	20190710	toutiao	1127415	863246
app日活	20190711	douyin	2420475	1620296
app日活	20190731	kuaibao	259063	142890
app日活	20190730	sina_news	203926	151093
app日活	20190730	ifeng	368544	263538
app日活	20190704	wangyinews	145734	122310
app日活	20190725	others	7979835	5596924
app日活	20190725	toutiao	2250589	1578655
app日活	20190726	douyin	3049349	2080430
app日活	20190707	uc	832770	597311
app日活	20190719	wangyinews	363770	276876
app日活	20190711	others	7225057	4992710
app日活	20190711	toutiao	1762258	1235865
app日活	20190712	douyin	3029704	2053622
app日活	20190720	tencent_news	810359	518145
app日活	20190731	sina_news	222532	165729
app日活	20190731	ifeng	400536	288361
app日活	20190705	wangyinews	131686	110489
app日活	20190726	others	8023712	5640224
app日活	20190726	toutiao	2286552	1608283
app日活	20190727	douyin	2925422	1982145
-- -- -*******************************************************************************************************************-- -- -
行业日活	pt_days	新闻行业uv	新闻行业uv-剔除流量卡	音乐行业uv	音乐行业uv-剔除流量卡
行业日活	20190701	2445976	1729662	2536823	1536101
行业日活	20190702	328877	180937	404034	190475
行业日活	20190703	2474136	1746329	2615173	1594714
行业日活	20190704	2570082	1811444	2646770	1616295
行业日活	20190705	2331770	1650594	2450915	1485599
行业日活	20190706	2506262	1757102	2621787	1590911
行业日活	20190707	2300003	1627549	2459897	1504648
行业日活	20190708	2453281	1731684	2504687	1521236
行业日活	20190709	2411634	1705685	2453748	1490938
行业日活	20190710	2444314	1729938	2578513	1579749
行业日活	20190711	2658581	1838705	1922914	1153468
行业日活	20190712	2516074	1785440	2605590	1596304
行业日活	20190713	2525534	1781964	2599733	1581759
行业日活	20190714	2504321	1756415	2556734	1549572
行业日活	20190715	3471133	2404384	2700837	1659518
行业日活	20190716	3385559	2352371	2595456	1586488
行业日活	20190717	3298269	2293642	2545116	1556884
行业日活	20190718	3316401	2307803	2552893	1568794
行业日活	20190719	3230616	2249395	2527380	1550884
行业日活	20190720	3412132	2361583	2642376	1612999
行业日活	20190721	3169937	2194251	2474231	1502837
行业日活	20190722	3365937	2339325	2606744	1599020
行业日活	20190723	3362633	2341221	2681373	1652503
行业日活	20190724	3323105	2312444	2646134	1627419
行业日活	20190725	3359896	2324217	2618092	1602635
行业日活	20190726	3411594	2368975	2718328	1677308
行业日活	20190727	3382437	2329981	2596471	1578220
行业日活	20190728	3401704	2344772	2561092	1551281
行业日活	20190729	3430825	2392946	2629653	1616538
行业日活	20190730	3312754	2308365	2637298	1628924
行业日活	20190731	3507539	2443327	2669976	1650796
-- -- -*******************************************************************************************************************-- -- -
月份	app月活	App	uv	uv-剔除流量卡
201907	app月活	kugou	974892	617916
201907	app月活	sohu_news	80181	62562
201907	app月活	tencent_news	795540	510595
201907	app月活	mobbaidu	3410042	2448903
201907	app月活	sina_news	222532	165729
201907	app月活	tencent_news_lite	16178	10432
201907	app月活	ximalaya	388186	289076
201907	app月活	kuwo	337520	226215
201907	app月活	qq_music	1070783	611917
201907	app月活	toutiao	2412805	1699607
201907	app月活	uc	937874	673644
201907	app月活	others	7871195	5526972
201907	app月活	wangyi_music	715766	437179
201907	app月活	wangyinews	485868	359403
201907	app月活	douyin	2984629	2051886
201907	app月活	ifeng	400536	288361
201907	app月活	kuaibao	259063	142890
-- -- -*******************************************************************************************************************-- -- -
月份	行业月活	新闻行业uv	新闻行业uv-剔除流量卡	音乐行业uv	音乐行业uv-剔除流量卡
201907	行业月活	3507539	2443327	2669976	1650796
-- -- -*******************************************************************************************************************-- -- -
201907	各家新闻独占	ifeng	102660
201907	各家新闻独占	kuaibao	115702
201907	各家新闻独占	sina_news	92660
201907	各家新闻独占	sohu_news	29286
201907	各家新闻独占	tencent_news	421764
201907	各家新闻独占	toutiao	1721790
201907	各家新闻独占	wangyinews	122457
-- -- -*******************************************************************************************************************-- -- -
201907	新闻两两重合	275809	63332	64986	29877	55349	12229	242344	86098	85109	174986	37560	21643	33975	165896	11001	10281	20528	4081	32244	5714	10112
201907	新闻两两重合	qq&&toutiao	qq&&wangyi	qq&&kuaibao	qq&&sina	qq&&ifeng	qq&&sohu	toutiao&&wangyi	toutiao&&kuaibao	toutiao&&sina	toutiao&&ifeng	toutiao&&sohu	wangyi&&kuaibao	wangyi&&sina	wangyi&&ifeng	wangyi&&sohu	kuaibao&&sina	kuaibao&&ifeng	kuaibao&&sohu	sina&&ifeng	sina&&sohu	ifeng&&sohu
-- -- -*******************************************************************************************************************-- -- -
201907	新闻APP重合用户偏好	ifeng	78262
201907	新闻APP重合用户偏好	kuaibao	50532
201907	新闻APP重合用户偏好	sina_news	29007
201907	新闻APP重合用户偏好	sohu_news	16839
201907	新闻APP重合用户偏好	tencent_news	195432
201907	新闻APP重合用户偏好	toutiao	426559
201907	新闻APP重合用户偏好	wangyinews	104589
-- -- -*******************************************************************************************************************-- -- -
月份	各家app永久新增	App	日期	uv	uv_剔除流量卡
201907	各家app永久新增	douyin	20190701	80519	61721
201907	各家app永久新增	douyin	20190702	7055	4687
201907	各家app永久新增	douyin	20190703	60115	45200
201907	各家app永久新增	douyin	20190704	45362	34265
201907	各家app永久新增	douyin	20190705	31972	24009
201907	各家app永久新增	douyin	20190706	34343	25468
201907	各家app永久新增	douyin	20190707	28189	21103
201907	各家app永久新增	douyin	20190708	26472	19462
201907	各家app永久新增	douyin	20190709	23565	17370
201907	各家app永久新增	douyin	20190710	25614	18936
201907	各家app永久新增	douyin	20190711	14469	10764
201907	各家app永久新增	douyin	20190712	27347	20368
201907	各家app永久新增	douyin	20190713	23959	17671
201907	各家app永久新增	douyin	20190714	23246	16987
201907	各家app永久新增	douyin	20190715	21234	15651
201907	各家app永久新增	douyin	20190716	19399	14315
201907	各家app永久新增	douyin	20190717	17950	13250
201907	各家app永久新增	douyin	20190718	18418	13733
201907	各家app永久新增	douyin	20190719	17946	13046
201907	各家app永久新增	douyin	20190720	18918	13743
201907	各家app永久新增	douyin	20190721	16035	11625
201907	各家app永久新增	douyin	20190722	16639	12065
201907	各家app永久新增	douyin	20190723	16940	12317
201907	各家app永久新增	douyin	20190724	15082	10921
201907	各家app永久新增	douyin	20190725	15453	11314
201907	各家app永久新增	douyin	20190726	16095	11770
201907	各家app永久新增	douyin	20190727	14077	10193
201907	各家app永久新增	douyin	20190728	14822	10620
201907	各家app永久新增	douyin	20190729	13714	10118
201907	各家app永久新增	douyin	20190730	13170	9645
201907	各家app永久新增	douyin	20190731	14900	10885
201907	各家app永久新增	ifeng	20190701	37492	26825
201907	各家app永久新增	ifeng	20190702	5151	3034
201907	各家app永久新增	ifeng	20190703	38502	27358
201907	各家app永久新增	ifeng	20190704	35653	25317
201907	各家app永久新增	ifeng	20190705	28364	20184
201907	各家app永久新增	ifeng	20190706	40922	28862
201907	各家app永久新增	ifeng	20190707	29404	20917
201907	各家app永久新增	ifeng	20190708	27619	19262
201907	各家app永久新增	ifeng	20190709	26159	18329
201907	各家app永久新增	ifeng	20190710	31420	22148
201907	各家app永久新增	ifeng	20190711	16261	11420
201907	各家app永久新增	ifeng	20190712	28164	19920
201907	各家app永久新增	ifeng	20190713	30401	21446
201907	各家app永久新增	ifeng	20190714	28803	20244
201907	各家app永久新增	ifeng	20190715	26947	19062
201907	各家app永久新增	ifeng	20190716	25025	17667
201907	各家app永久新增	ifeng	20190717	21907	15531
201907	各家app永久新增	ifeng	20190718	23299	16301
201907	各家app永久新增	ifeng	20190719	23853	16731
201907	各家app永久新增	ifeng	20190720	29351	20532
201907	各家app永久新增	ifeng	20190721	23382	16296
201907	各家app永久新增	ifeng	20190722	26919	18623
201907	各家app永久新增	ifeng	20190723	24337	17255
201907	各家app永久新增	ifeng	20190724	22291	15801
201907	各家app永久新增	ifeng	20190725	24432	17088
201907	各家app永久新增	ifeng	20190726	25538	18160
