nohup: ignoring input
Java HotSpot(TM) 64-Bit Server VM warning: Using incremental CMS is deprecated and will likely be removed in a future release
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/opt/beh/core/hbase/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/opt/beh/core/hadoop/share/hadoop/common/lib/slf4j-log4j12-1.7.5.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
-- -- -*******************************************************************************************************************-- -- -
app日活	pt_days	App	uv	uv-剔除流量卡
app日活	20190915	uc	1038850	797583
app日活	20190920	douyin	1	1
app日活	20190906	kuwo	20619	12886
app日活	20190916	uc	1069624	826918
app日活	20190920	others	9348474	7119968
app日活	20190920	toutiao	1288602	1051666
app日活	20190907	kuwo	21037	13160
app日活	20190917	uc	1094184	847685
app日活	20190921	others	9360543	7115457
app日活	20190921	toutiao	1278025	1039348
app日活	20190930	tencent_news	546625	411865
app日活	20190908	kuwo	21325	13132
app日活	20190918	uc	1094733	846499
app日活	20190930	wangyi_music	898796	614158
app日活	20190922	others	9348548	7097955
app日活	20190922	toutiao	1266281	1031055
app日活	20190909	kuwo	21243	13251
app日活	20190919	uc	1097356	850443
app日活	20190923	others	9330480	7107736
app日活	20190923	toutiao	1313815	1070277
app日活	20190924	others	8208931	6167712
app日活	20190924	toutiao	2682217	2021091
app日活	20190910	others	7583101	5261223
app日活	20190910	toutiao	1180706	914119
app日活	20190925	others	8172318	6143745
app日活	20190925	toutiao	2631776	1985813
app日活	20190907	uc	205181	122990
app日活	20190911	others	7611665	5283174
app日活	20190911	toutiao	1194904	928669
app日活	20190920	tencent_news	654941	490898
app日活	20190926	others	9347613	7136712
app日活	20190926	toutiao	2611145	1973807
app日活	20190908	uc	199950	119549
app日活	20190930	mobbaidu	3734474	2846893
app日活	20190920	wangyi_music	872331	596011
app日活	20190912	others	7693015	5331571
app日活	20190912	toutiao	1207099	932207
app日活	20190921	tencent_news	631258	472461
app日活	20190930	kugou	1177129	825857
app日活	20190927	others	8538885	6501937
app日活	20190927	toutiao	2406274	1814798
app日活	20190909	uc	206204	124930
app日活	20190921	wangyi_music	878234	597112
app日活	20190913	others	7481197	5153933
app日活	20190913	toutiao	1137216	876388
app日活	20190922	tencent_news	627271	467585
app日活	20190928	others	9354342	7133560
app日活	20190928	toutiao	2647548	1998187
app日活	20190922	wangyi_music	876973	594026
app日活	20190914	others	7351132	5053848
app日活	20190914	toutiao	1123251	864944
app日活	20190923	tencent_news	619914	465432
app日活	20190929	others	9364370	7148692
app日活	20190929	toutiao	2734974	2059954
app日活	20190923	wangyi_music	858048	586019
app日活	20190915	others	7890085	5842752
app日活	20190915	toutiao	1204935	983026
app日活	20190924	tencent_news	645325	484771
app日活	20190901	others	6720915	4544271
app日活	20190910	tencent_news	606942	421132
app日活	20190924	wangyi_music	899904	623458
app日活	20190916	others	7942933	5917101
app日活	20190916	toutiao	1280510	1041427
app日活	20190925	tencent_news	640246	484008
app日活	20190930	qq_music	1178223	731164
app日活	20190920	mobbaidu	3894162	2981328
app日活	20190930	ximalaya	534589	400694
app日活	20190910	wangyi_music	775517	480472
app日活	20190902	others	6840421	4673083
app日活	20190911	tencent_news	606905	423821
app日活	20190920	kugou	1068239	747240
app日活	20190925	wangyi_music	903199	628945
app日活	20190917	others	8006412	5986056
app日活	20190917	toutiao	1293123	1052332
app日活	20190918	douyin	1	1
app日活	20190926	tencent_news	617459	463687
app日活	20190921	mobbaidu	3937426	2997138
app日活	20190911	wangyi_music	792147	490651
app日活	20190903	others	6845709	4686842
app日活	20190912	tencent_news	593266	414934
app日活	20190921	kugou	1102261	768076
app日活	20190926	wangyi_music	904449	628150
app日活	20190918	others	7992894	5977393
app日活	20190918	toutiao	1282086	1043086
app日活	20190927	tencent_news	552752	416603
app日活	20190922	mobbaidu	3921070	2976611
app日活	20190912	wangyi_music	849883	527294
app日活	20190904	others	9353069	7093753
app日活	20190913	tencent_news	564995	391266
app日活	20190922	kugou	1093478	759025
app日活	20190927	wangyi_music	794212	536133
app日活	20190919	others	9266900	7057122
app日活	20190919	toutiao	1303894	1064267
app日活	20190928	tencent_news	606404	455879
app日活	20190923	mobbaidu	3957811	3029163
app日活	20190913	wangyi_music	864335	535057
app日活	20190905	others	992086	527477
app日活	20190914	tencent_news	564301	390708
app日活	20190923	kugou	1075928	752075
app日活	20190928	wangyi_music	883784	605462
app日活	20190929	tencent_news	606429	458715
app日活	20190924	mobbaidu	4027226	3082225
app日活	20190914	wangyi_music	816103	499037
app日活	20190906	others	992218	527698
app日活	20190915	tencent_news	589598	440680
app日活	20190920	qq_music	1163262	731942
app日活	20190910	mobbaidu	3698890	2647288
app日活	20190920	ximalaya	480053	370400
app日活	20190924	kugou	1083971	759138
app日活	20190901	tencent_news	558482	388519
app日活	20190930	kuwo	285200	220355
app日活	20190929	wangyi_music	898329	617473
app日活	20190910	kugou	1020181	647937
app日活	20190925	mobbaidu	3976493	3047149
app日活	20190915	wangyi_music	911235	615924
app日活	20190907	others	1051715	564263
app日活	20190907	toutiao	114477	77024
app日活	20190916	tencent_news	610925	457606
app日活	20190921	qq_music	1152404	715237
app日活	20190911	mobbaidu	3742524	2673634
app日活	20190921	ximalaya	498371	376017
app日活	20190925	kugou	1072537	752732
app日活	20190901	wangyi_music	759541	464433
app日活	20190902	tencent_news	597348	418163
app日活	20190911	kugou	1116367	717716
app日活	20190926	mobbaidu	3907451	2994103
app日活	20190916	wangyi_music	888811	604420
app日活	20190908	others	1045142	557788
app日活	20190908	toutiao	114115	76892
app日活	20190917	tencent_news	606941	455019
app日活	20190922	qq_music	1139583	699399
app日活	20190912	mobbaidu	3780010	2688118
app日活	20190922	ximalaya	502075	375812
app日活	20190926	kugou	1067948	750455
app日活	20190902	wangyi_music	756966	469678
app日活	20190903	tencent_news	607630	430263
app日活	20190912	kugou	1101074	703833
app日活	20190927	mobbaidu	3595038	2748966
app日活	20190917	wangyi_music	905602	618682
app日活	20190909	others	1049991	564253
app日活	20190909	toutiao	115700	78168
app日活	20190918	tencent_news	638716	476606
app日活	20190923	qq_music	1112478	691096
app日活	20190913	mobbaidu	3700380	2616527
app日活	20190923	ximalaya	507815	385956
app日活	20190927	kugou	1009360	708106
app日活	20190903	wangyi_music	757936	472373
app日活	20190904	tencent_news	655163	495858
app日活	20190913	kugou	1120846	715692
app日活	20190928	mobbaidu	3846780	2938347
app日活	20190918	wangyi_music	876678	597120
app日活	20190919	tencent_news	623866	469814
app日活	20190924	qq_music	1222715	770509
app日活	20190914	mobbaidu	3564724	2516753
app日活	20190924	ximalaya	532771	408328
app日活	20190928	kugou	1103502	772557
app日活	20190904	wangyi_music	822443	563933
app日活	20190905	tencent_news	82901	41848
app日活	20190910	qq_music	1145955	649515
app日活	20190910	ximalaya	451741	332285
app日活	20190914	kugou	1029230	650533
app日活	20190929	mobbaidu	3892934	2981151
app日活	20190920	kuwo	327666	247258
app日活	20190919	wangyi_music	877079	597522
app日活	20190925	qq_music	1102998	689709
app日活	20190915	mobbaidu	3835494	2915801
app日活	20190925	ximalaya	525536	401738
app日活	20190930	uc	1052278	811769
app日活	20190929	kugou	1094056	765174
app日活	20190905	wangyi_music	121934	67759
app日活	20190906	tencent_news	85133	42941
app日活	20190911	qq_music	1165592	659326
app日活	20190901	mobbaidu	3304674	2338065
app日活	20190911	ximalaya	456315	336810
app日活	20190915	kugou	1089188	757980
app日活	20190921	kuwo	337925	251367
app日活	20190926	qq_music	1191317	754228
app日活	20190901	kugou	1008726	631671
app日活	20190916	mobbaidu	3929332	3000702
app日活	20190926	ximalaya	508237	386125
app日活	20190906	wangyi_music	123812	68886
app日活	20190907	tencent_news	86317	43497
app日活	20190912	qq_music	1250942	714522
app日活	20190902	mobbaidu	3470294	2490396
app日活	20190912	ximalaya	460519	339227
app日活	20190916	kugou	1077101	752675
app日活	20190922	kuwo	318556	241106
app日活	20190927	qq_music	1108002	695583
app日活	20190902	kugou	996163	631727
app日活	20190917	mobbaidu	3925534	3008806
app日活	20190927	ximalaya	462722	347307
app日活	20190907	wangyi_music	121620	67065
app日活	20190908	tencent_news	84712	42694
app日活	20190913	qq_music	1241400	708105
app日活	20190903	mobbaidu	3496270	2508818
app日活	20190913	ximalaya	402654	296478
app日活	20190917	kugou	1154502	814465
app日活	20190923	kuwo	313287	239048
app日活	20190928	qq_music	1099125	680012
app日活	20190903	kugou	1010437	639837
app日活	20190918	mobbaidu	3940094	3018959
app日活	20190928	ximalaya	545478	406364
app日活	20190908	wangyi_music	120627	65791
app日活	20190909	tencent_news	85818	43114
app日活	20190914	qq_music	1131393	631531
app日活	20190904	mobbaidu	3853793	2963043
app日活	20190914	ximalaya	389766	284925
app日活	20190918	kugou	1080227	755675
app日活	20190924	kuwo	317291	239339
app日活	20190929	qq_music	1091479	676751
app日活	20190904	kugou	1068105	746032
app日活	20190919	mobbaidu	3916948	3005643
app日活	20190929	ximalaya	561223	418287
app日活	20190910	kuwo	320155	222441
app日活	20190909	wangyi_music	123877	68670
app日活	20190915	qq_music	1072726	658233
app日活	20190905	mobbaidu	472713	273865
app日活	20190915	ximalaya	435686	334513
app日活	20190920	uc	1082394	837216
app日活	20190919	kugou	1155099	815695
app日活	20190925	kuwo	303613	232887
app日活	20190901	qq_music	963001	516776
app日活	20190901	ximalaya	356553	262642
app日活	20190905	kugou	199777	97180
app日活	20190911	kuwo	331311	229375
app日活	20190916	qq_music	1190333	747341
app日活	20190906	mobbaidu	470973	273334
app日活	20190916	ximalaya	472769	365655
app日活	20190921	uc	1080504	830879
app日活	20190926	kuwo	304508	231594
app日活	20190902	qq_music	1004502	559203
app日活	20190902	ximalaya	407288	302521
app日活	20190906	kugou	200789	98212
app日活	20190912	kuwo	317219	225738
app日活	20190917	qq_music	1452684	947917
app日活	20190907	mobbaidu	481830	278722
app日活	20190917	ximalaya	485162	375635
app日活	20190922	uc	1079158	828334
app日活	20190927	kuwo	280403	213633
app日活	20190903	qq_music	1002840	553393
app日活	20190903	ximalaya	424307	312094
app日活	20190907	kugou	215951	106439
app日活	20190913	kuwo	336063	237112
app日活	20190918	qq_music	1151272	720667
app日活	20190908	mobbaidu	483690	277395
app日活	20190918	ximalaya	488736	377270
app日活	20190923	uc	1090289	844729
app日活	20190928	kuwo	307452	236091
app日活	20190904	qq_music	1066127	661861
app日活	20190904	ximalaya	445326	348828
app日活	20190908	kugou	208807	101644
app日活	20190914	kuwo	297039	204713
app日活	20190919	qq_music	1199603	762004
app日活	20190909	mobbaidu	484454	280186
app日活	20190919	ximalaya	485659	374816
app日活	20190924	uc	1115535	863303
app日活	20190929	kuwo	300236	228018
app日活	20190905	qq_music	126788	52989
app日活	20190905	ximalaya	54702	32732
app日活	20190910	uc	1037817	744950
app日活	20190909	kugou	200996	97949
app日活	20190915	kuwo	306586	230557
app日活	20190925	uc	1094186	848231
app日活	20190901	kuwo	319501	212785
app日活	20190906	qq_music	130595	55166
app日活	20190906	ximalaya	54521	32667
app日活	20190911	uc	1035792	744658
app日活	20190916	kuwo	300527	227723
app日活	20190926	uc	1098352	850023
app日活	20190902	kuwo	313319	217508
app日活	20190907	qq_music	125950	52477
app日活	20190930	others	9370803	7138994
app日活	20190930	toutiao	2596683	1951423
app日活	20190907	ximalaya	52518	30963
app日活	20190912	uc	1043440	746733
app日活	20190917	kuwo	310511	236566
app日活	20190927	uc	1031617	798467
app日活	20190903	kuwo	313522	215506
app日活	20190908	qq_music	141735	60234
app日活	20190908	ximalaya	51365	30049
app日活	20190913	uc	981926	698714
app日活	20190918	kuwo	329319	246076
app日活	20190928	uc	1070152	825686
app日活	20190904	kuwo	395152	281367
app日活	20190909	qq_music	126945	53260
app日活	20190909	ximalaya	56234	33616
app日活	20190914	uc	962982	682983
app日活	20190919	kuwo	320174	241287
app日活	20190929	uc	1094181	846542
app日活	20190905	kuwo	20557	12870
-- -- -*******************************************************************************************************************-- -- -
行业日活	pt_days	新闻行业uv	新闻行业uv-剔除流量卡	音乐行业uv	音乐行业uv-剔除流量卡
行业日活	20190901	558482	388519	2688166	1630877
行业日活	20190902	597348	418163	2709388	1674091
行业日活	20190903	607630	430263	2715609	1677099
行业日活	20190904	655163	495858	2924820	1986347
行业日活	20190905	82901	41848	426868	210725
行业日活	20190906	85133	42941	431954	214176
行业日活	20190907	190751	114589	439444	217443
行业日活	20190908	188765	113601	442754	217278
行业日活	20190909	191389	115293	429656	212435
行业日活	20190910	1681189	1258533	2839529	1762843
行业日活	20190911	1697932	1275496	2947943	1838282
行业日活	20190912	1698003	1271818	3040547	1895082
行业日活	20190913	1608265	1198746	3063962	1907633
行业日活	20190914	1591921	1186465	2841588	1745326
行业日活	20190915	1697553	1347090	2947805	1989481
行业日活	20190916	1784423	1415590	2992950	2036848
行业日活	20190917	1792742	1424236	3213541	2216309
行业日活	20190918	1812356	1435820	2965459	2021028
行业日活	20190919	1818432	1447794	3063325	2102078
行业日活	20190920	1827447	1451669	2975262	2029834
行业日活	20190921	1798534	1425422	3003121	2036221
行业日活	20190922	1783292	1412466	2980823	2012219
行业日活	20190923	1824219	1449545	2929450	1994174
行业日活	20190924	3102483	2336529	3045870	2085096
行业日活	20190925	3054140	2304939	2952021	2024910
行业日活	20190926	3023319	2282790	3010781	2069062
行业日活	20190927	2771013	2089030	2768457	1884798
行业日活	20190928	3047236	2297927	2967381	2022231
行业日活	20190929	3128662	2357468	2960623	2019224
行业日活	20190930	2961061	2225526	3090764	2106887
-- -- -*******************************************************************************************************************-- -- -
月份	app月活	App	uv	uv-剔除流量卡
201909	app月活	mobbaidu	11686244	8795841
201909	app月活	ximalaya	2927212	2143155
201909	app月活	kugou	5059158	3657808
201909	app月活	douyin	2	2
201909	app月活	wangyi_music	3600832	2558493
201909	app月活	toutiao	6972227	5273893
201909	app月活	others	14075261	10663403
201909	app月活	kuwo	2615573	1922618
201909	app月活	tencent_news	2862821	2137990
201909	app月活	qq_music	5690838	3910018
201909	app月活	uc	4858622	3659098
-- -- -*******************************************************************************************************************-- -- -
月份	行业月活	新闻行业uv	新闻行业uv-剔除流量卡	音乐行业uv	音乐行业uv-剔除流量卡
201909	行业月活	8087996	6097102	10040630	7252930
-- -- -*******************************************************************************************************************-- -- -
201909	各家新闻独占	tencent_news	1115769
201909	各家新闻独占	toutiao	5225175
-- -- -*******************************************************************************************************************-- -- -
201909	新闻两两重合	1747052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
201909	新闻两两重合	qq&&toutiao	qq&&wangyi	qq&&kuaibao	qq&&sina	qq&&ifeng	qq&&sohu	toutiao&&wangyi	toutiao&&kuaibao	toutiao&&sina	toutiao&&ifeng	toutiao&&sohu	wangyi&&kuaibao	wangyi&&sina	wangyi&&ifeng	wangyi&&sohu	kuaibao&&sina	kuaibao&&ifeng	kuaibao&&sohu	sina&&ifeng	sina&&sohu	ifeng&&sohu
-- -- -*******************************************************************************************************************-- -- -
201909	新闻APP重合用户偏好	tencent_news	795869
201909	新闻APP重合用户偏好	toutiao	951183
-- -- -*******************************************************************************************************************-- -- -
月份	各家app永久新增	App	日期	uv	uv_剔除流量卡
201909	各家app永久新增	kugou	20190901	86870	66129
201909	各家app永久新增	kugou	20190902	43570	33545
201909	各家app永久新增	kugou	20190903	35304	26818
201909	各家app永久新增	kugou	20190904	193712	186826
201909	各家app永久新增	kugou	20190905	4837	3575
201909	各家app永久新增	kugou	20190906	4344	3114
201909	各家app永久新增	kugou	20190907	4819	3555
201909	各家app永久新增	kugou	20190908	4080	2886
201909	各家app永久新增	kugou	20190909	3026	2125
201909	各家app永久新增	kugou	20190910	34333	25649
201909	各家app永久新增	kugou	20190911	29526	22300
201909	各家app永久新增	kugou	20190912	29564	22046
201909	各家app永久新增	kugou	20190913	34356	25740
201909	各家app永久新增	kugou	20190914	25212	18556
201909	各家app永久新增	kugou	20190915	126833	121215
201909	各家app永久新增	kugou	20190916	79778	75155
201909	各家app永久新增	kugou	20190917	76330	70748
201909	各家app永久新增	kugou	20190918	57168	52530
201909	各家app永久新增	kugou	20190919	53921	49498
201909	各家app永久新增	kugou	20190920	44176	40104
201909	各家app永久新增	kugou	20190921	45378	40894
201909	各家app永久新增	kugou	20190922	41464	36942
201909	各家app永久新增	kugou	20190923	35469	31641
201909	各家app永久新增	kugou	20190924	33837	30139
201909	各家app永久新增	kugou	20190925	32488	28902
201909	各家app永久新增	kugou	20190926	31094	27485
201909	各家app永久新增	kugou	20190927	29549	26038
201909	各家app永久新增	kugou	20190928	32751	28628
201909	各家app永久新增	kugou	20190929	30415	26422
201909	各家app永久新增	kugou	20190930	34543	29894
201909	各家app永久新增	kugou	20191001	94243	76453
201909	各家app永久新增	kugou	20191002	57831	47568
201909	各家app永久新增	kugou	20191003	46429	38315
201909	各家app永久新增	kugou	20191004	41594	34483
201909	各家app永久新增	kugou	20191005	35100	29272
201909	各家app永久新增	kugou	20191006	32574	27047
201909	各家app永久新增	kugou	20191007	30031	25096
201909	各家app永久新增	kugou	20191008	26208	21934
201909	各家app永久新增	kugou	20191010	27564	22898
201909	各家app永久新增	kugou	20191011	26345	22118
201909	各家app永久新增	kugou	20191012	25538	21344
201909	各家app永久新增	kugou	20191013	27856	23185
201909	各家app永久新增	kuwo	20190901	34948	26084
201909	各家app永久新增	kuwo	20190902	27415	20590
201909	各家app永久新增	kuwo	20190903	24019	17963
201909	各家app永久新增	kuwo	20190904	76218	70178
201909	各家app永久新增	kuwo	20190905	2353	1512
201909	各家app永久新增	kuwo	20190906	2289	1462
201909	各家app永久新增	kuwo	20190907	2366	1514
201909	各家app永久新增	kuwo	20190908	2383	1495
201909	各家app永久新增	kuwo	20190909	2308	1478
201909	各家app永久新增	kuwo	20190910	27137	20109
201909	各家app永久新增	kuwo	20190911	23759	17425
201909	各家app永久新增	kuwo	20190912	23995	17918
201909	各家app永久新增	kuwo	20190913	26326	19737
201909	各家app永久新增	kuwo	20190914	21236	15522
201909	各家app永久新增	kuwo	20190915	48538	43905
201909	各家app永久新增	kuwo	20190916	39570	35299
201909	各家app永久新增	kuwo	20190917	39083	34417
201909	各家app永久新增	kuwo	20190918	38100	33684
201909	各家app永久新增	kuwo	20190919	33007	28849
201909	各家app永久新增	kuwo	20190920	33341	29046
201909	各家app永久新增	kuwo	20190921	33862	29320
201909	各家app永久新增	kuwo	20190922	32196	27841
201909	各家app永久新增	kuwo	20190923	29071	25044
201909	各家app永久新增	kuwo	20190924	28403	24316
201909	各家app永久新增	kuwo	20190925	26704	22864
201909	各家app永久新增	kuwo	20190926	26507	22647
201909	各家app永久新增	kuwo	20190927	23890	20437
201909	各家app永久新增	kuwo	20190928	26781	22766
201909	各家app永久新增	kuwo	20190929	27020	22261
201909	各家app永久新增	kuwo	20190930	24183	20427
201909	各家app永久新增	kuwo	20191001	46328	38026
201909	各家app永久新增	kuwo	20191002	40172	32786
201909	各家app永久新增	kuwo	20191003	32274	26581
201909	各家app永久新增	kuwo	20191004	28276	23362
201909	各家app永久新增	kuwo	20191005	26302	21696
201909	各家app永久新增	kuwo	20191006	24837	20478
201909	各家app永久新增	kuwo	20191007	24960	20486
201909	各家app永久新增	kuwo	20191008	21491	17867
201909	各家app永久新增	kuwo	20191010	26603	21839
201909	各家app永久新增	kuwo	20191011	25694	21244
201909	各家app永久新增	kuwo	20191012	24986	20612
201909	各家app永久新增	kuwo	20191013	25223	20528
201909	各家app永久新增	mobbaidu	20190901	227645	187226
201909	各家app永久新增	mobbaidu	20190902	102948	84900
201909	各家app永久新增	mobbaidu	20190903	65940	53696
201909	各家app永久新增	mobbaidu	20190904	669151	659054
201909	各家app永久新增	mobbaidu	20190905	8544	6876
201909	各家app永久新增	mobbaidu	20190906	6872	5457
201909	各家app永久新增	mobbaidu	20190907	6786	5297
201909	各家app永久新增	mobbaidu	20190908	5800	4529
201909	各家app永久新增	mobbaidu	20190909	4212	3294
201909	各家app永久新增	mobbaidu	20190910	52715	41481
201909	各家app永久新增	mobbaidu	20190911	37392	28554
201909	各家app永久新增	mobbaidu	20190912	36312	27222
201909	各家app永久新增	mobbaidu	20190913	39573	29644
201909	各家app永久新增	mobbaidu	20190914	27709	20911
201909	各家app永久新增	mobbaidu	20190915	337802	332209
201909	各家app永久新增	mobbaidu	20190916	192706	188746
201909	各家app永久新增	mobbaidu	20190917	133366	129337
201909	各家app永久新增	mobbaidu	20190918	103441	99692
201909	各家app永久新增	mobbaidu	20190919	80683	77382
201909	各家app永久新增	mobbaidu	20190920	68759	65606
201909	各家app永久新增	mobbaidu	20190921	65921	62270
201909	各家app永久新增	mobbaidu	20190922	57190	53761
201909	各家app永久新增	mobbaidu	20190923	46490	43795
201909	各家app永久新增	mobbaidu	20190924	43306	40778
201909	各家app永久新增	mobbaidu	20190925	38273	35893
201909	各家app永久新增	mobbaidu	20190926	34704	32395
201909	各家app永久新增	mobbaidu	20190927	30146	28053
201909	各家app永久新增	mobbaidu	20190928	33686	30857
201909	各家app永久新增	mobbaidu	20190929	31470	28681
201909	各家app永久新增	mobbaidu	20190930	32675	29327
201909	各家app永久新增	mobbaidu	20191001	214023	178981
201909	各家app永久新增	mobbaidu	20191002	106958	89964
201909	各家app永久新增	mobbaidu	20191003	75405	64043
201909	各家app永久新增	mobbaidu	20191004	60608	51746
201909	各家app永久新增	mobbaidu	20191005	48104	41254
201909	各家app永久新增	mobbaidu	20191006	41838	35946
201909	各家app永久新增	mobbaidu	20191007	37743	32457
201909	各家app永久新增	mobbaidu	20191008	33481	29121
201909	各家app永久新增	mobbaidu	20191010	33813	29180
201909	各家app永久新增	mobbaidu	20191011	32663	28561
201909	各家app永久新增	mobbaidu	20191012	28254	24463
201909	各家app永久新增	mobbaidu	20191013	29084	24967
201909	各家app永久新增	others	20190901	418861	342224
201909	各家app永久新增	others	20190902	104757	87589
201909	各家app永久新增	others	20190903	53531	44286
201909	各家app永久新增	others	20190904	1584493	1566299
201909	各家app永久新增	others	20190905	3962	3207
201909	各家app永久新增	others	20190906	3406	2652
201909	各家app永久新增	others	20190907	5122	4035
201909	各家app永久新增	others	20190908	3092	2437
201909	各家app永久新增	others	20190909	2013	1562
201909	各家app永久新增	others	20190910	42045	32943
201909	各家app永久新增	others	20190911	19445	15526
201909	各家app永久新增	others	20190912	23185	17694
201909	各家app永久新增	others	20190913	23983	18670
201909	各家app永久新增	others	20190914	13236	10376
201909	各家app永久新增	others	20190915	331700	329113
201909	各家app永久新增	others	20190916	134433	132810
201909	各家app永久新增	others	20190917	77355	75587
201909	各家app永久新增	others	20190918	49563	48045
201909	各家app永久新增	others	20190919	82747	80299
201909	各家app永久新增	others	20190920	51190	49177
201909	各家app永久新增	others	20190921	38761	36840
201909	各家app永久新增	others	20190922	27753	26102
201909	各家app永久新增	others	20190923	20497	19260
201909	各家app永久新增	others	20190924	10806	9965
201909	各家app永久新增	others	20190925	10045	9166
201909	各家app永久新增	others	20190926	17830	16373
201909	各家app永久新增	others	20190927	13698	12316
201909	各家app永久新增	others	20190928	15676	13836
201909	各家app永久新增	others	20190929	14307	12505
201909	各家app永久新增	others	20190930	17590	14997
201909	各家app永久新增	others	20191001	458413	386329
201909	各家app永久新增	others	20191002	123382	105594
201909	各家app永久新增	others	20191003	59534	51218
201909	各家app永久新增	others	20191004	37692	32640
201909	各家app永久新增	others	20191005	26936	23426
201909	各家app永久新增	others	20191006	21541	18688
201909	各家app永久新增	others	20191007	18982	16461
201909	各家app永久新增	others	20191008	16520	14385
201909	各家app永久新增	others	20191010	17602	14744
201909	各家app永久新增	others	20191011	13990	11976
201909	各家app永久新增	others	20191012	11548	9764
201909	各家app永久新增	others	20191013	10606	8859
201909	各家app永久新增	qq_music	20190901	78943	57769
201909	各家app永久新增	qq_music	20190902	46760	35737
201909	各家app永久新增	qq_music	20190903	36567	27718
201909	各家app永久新增	qq_music	20190904	176582	169380
201909	各家app永久新增	qq_music	20190905	3974	2820
201909	各家app永久新增	qq_music	20190906	3822	2689
201909	各家app永久新增	qq_music	20190907	3786	2571
201909	各家app永久新增	qq_music	20190908	4162	2950
201909	各家app永久新增	qq_music	20190909	3012	2041
201909	各家app永久新增	qq_music	20190910	40557	30553
201909	各家app永久新增	qq_music	20190911	31536	23879
201909	各家app永久新增	qq_music	20190912	36133	27246
201909	各家app永久新增	qq_music	20190913	39515	29897
201909	各家app永久新增	qq_music	20190914	28711	21525
201909	各家app永久新增	qq_music	20190915	119244	113726
201909	各家app永久新增	qq_music	20190916	98848	93434
201909	各家app永久新增	qq_music	20190917	129033	120128
201909	各家app永久新增	qq_music	20190918	63434	58773
201909	各家app永久新增	qq_music	20190919	55696	51378
201909	各家app永久新增	qq_music	20190920	52146	47730
201909	各家app永久新增	qq_music	20190921	50185	45672
201909	各家app永久新增	qq_music	20190922	44904	40475
201909	各家app永久新增	qq_music	20190923	38242	34491
201909	各家app永久新增	qq_music	20190924	41783	37566
201909	各家app永久新增	qq_music	20190925	34956	31465
201909	各家app永久新增	qq_music	20190926	35762	32228
201909	各家app永久新增	qq_music	20190927	31996	28676
201909	各家app永久新增	qq_music	20190928	33666	29632
201909	各家app永久新增	qq_music	20190929	31566	27724
201909	各家app永久新增	qq_music	20190930	36673	32011
201909	各家app永久新增	qq_music	20191001	99017	78438
201909	各家app永久新增	qq_music	20191002	60735	49471
201909	各家app永久新增	qq_music	20191003	50443	41554
201909	各家app永久新增	qq_music	20191004	44163	36688
201909	各家app永久新增	qq_music	20191005	38690	32346
201909	各家app永久新增	qq_music	20191006	35895	30039
201909	各家app永久新增	qq_music	20191007	34216	28840
201909	各家app永久新增	qq_music	20191008	31476	26789
201909	各家app永久新增	qq_music	20191010	30845	25994
201909	各家app永久新增	qq_music	20191011	30005	25717
201909	各家app永久新增	qq_music	20191012	29030	24717
201909	各家app永久新增	qq_music	20191013	30274	25471
201909	各家app永久新增	tencent_news	20190901	36176	29234
201909	各家app永久新增	tencent_news	20190902	22521	18261
201909	各家app永久新增	tencent_news	20190903	17892	14557
201909	各家app永久新增	tencent_news	20190904	110815	107841
201909	各家app永久新增	tencent_news	20190905	1822	1389
201909	各家app永久新增	tencent_news	20190906	1770	1313
201909	各家app永久新增	tencent_news	20190907	1587	1179
201909	各家app永久新增	tencent_news	20190908	1459	1066
201909	各家app永久新增	tencent_news	20190909	1314	964
201909	各家app永久新增	tencent_news	20190910	17655	13951
201909	各家app永久新增	tencent_news	20190911	13169	10426
201909	各家app永久新增	tencent_news	20190912	12375	9831
201909	各家app永久新增	tencent_news	20190913	12501	9803
201909	各家app永久新增	tencent_news	20190914	11129	8741
201909	各家app永久新增	tencent_news	20190915	59593	57587
201909	各家app永久新增	tencent_news	20190916	41742	39788
201909	各家app永久新增	tencent_news	20190917	33047	31208
201909	各家app永久新增	tencent_news	20190918	31204	29317
201909	各家app永久新增	tencent_news	20190919	25111	23483
201909	各家app永久新增	tencent_news	20190920	26511	24339
201909	各家app永久新增	tencent_news	20190921	22427	20692
201909	各家app永久新增	tencent_news	20190922	20608	18883
201909	各家app永久新增	tencent_news	20190923	18749	17212
201909	各家app永久新增	tencent_news	20190924	25125	22247
201909	各家app永久新增	tencent_news	20190925	18563	16866
201909	各家app永久新增	tencent_news	20190926	16547	15012
201909	各家app永久新增	tencent_news	20190927	14130	12853
201909	各家app永久新增	tencent_news	20190928	16230	14597
201909	各家app永久新增	tencent_news	20190929	15821	14130
201909	各家app永久新增	tencent_news	20190930	13249	11835
201909	各家app永久新增	tencent_news	20191001	46096	39203
201909	各家app永久新增	tencent_news	20191002	27841	23882
